Image_Name,Generation,Generation_Time_Seconds,Solution_ID,Obj1_Attack_Score,Obj2_Distortion_Score,Active_MMRs,MMR1_Rotation,MMR2_Scale,MMR3_HistEq,MMR4_Downsample,MMR5_Shear,MMR6_Translate,Original_Caption,Original_Categories,Transformed_Caption,Transformed_Categories
2350.jpg,2,84.546396,11,0.000000,0.442187,1,True,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 piece of rope
4. Objects: 1 red coral","Trash:1, Objects:0, Animal:1, Vegetation:0"
2350.jpg,2,84.546396,12,1.500000,0.750483,2,False,True,False,False,True,False,"1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 1 red object
4. Objects: 1 red object","Trash:0, Objects:1, Animal:0, Vegetation:0"
2350.jpg,2,84.546396,13,0.500000,0.716379,2,True,False,True,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: One piece of trash
4. Objects: One piece of trash","Trash:1, Objects:0, Animal:0, Vegetation:0"
2350.jpg,2,84.546396,14,0.000000,0.592108,2,True,False,True,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 tangled mess of ropes and other debris
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0"
2350.jpg,2,84.546396,15,0.000000,0.592108,2,True,False,True,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 tangled mess of ropes and other debris
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0"
2350.jpg,2,84.546396,16,1.500000,0.817146,3,False,False,True,False,True,True,"1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: One red object
4. Objects: One red object","Trash:0, Objects:1, Animal:0, Vegetation:0"
2350.jpg,2,84.546396,17,0.500000,0.902471,1,False,False,False,False,True,False,"1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0",1. Animals: There are no visible animals in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
2350.jpg,2,84.546396,18,1.500000,0.903841,3,False,False,True,True,True,False,"1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: One red object
4. Objects: One red object","Trash:0, Objects:1, Animal:0, Vegetation:0"
2350.jpg,2,84.546396,19,1.500000,0.904294,1,False,True,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: One red object
4. Objects: One red object","Trash:0, Objects:1, Animal:0, Vegetation:0"
2350.jpg,2,84.546396,20,1.500000,0.905477,3,False,False,True,True,False,True,"1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: One red object
4. Objects: One red object","Trash:0, Objects:1, Animal:0, Vegetation:0"
2350.jpg,2,84.546396,21,1.500000,1.043852,2,False,False,True,False,True,False,"1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: One red object
4. Objects: One red object","Trash:0, Objects:1, Animal:0, Vegetation:0"
2350.jpg,2,84.546396,22,1.000000,0.998476,2,False,False,True,False,True,False,"1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: 0
2. Vegetation: 1
3. Trash: 1
4. Objects: 1","Trash:0, Objects:0, Animal:0, Vegetation:0"
2350.jpg,2,84.546396,23,1.500000,1.109576,3,True,False,True,False,True,False,"1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: One red object
4. Objects: One red object","Trash:0, Objects:1, Animal:0, Vegetation:0"
2350.jpg,2,84.546396,24,1.500000,1.173392,2,False,False,True,False,True,False,"1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: One red object
4. Objects: One red object","Trash:0, Objects:1, Animal:0, Vegetation:0"
2350.jpg,2,84.546396,25,1.500000,1.211180,3,False,False,True,True,False,True,"1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: One red object
4. Objects: One red object","Trash:0, Objects:1, Animal:0, Vegetation:0"
2350.jpg,2,84.546396,26,0.500000,1.174046,2,False,True,True,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: One piece of trash
4. Objects: One piece of trash","Trash:1, Objects:0, Animal:0, Vegetation:0"
2350.jpg,2,84.546396,27,1.500000,1.215679,3,False,False,True,True,False,True,"1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: One red object
4. Objects: One red object","Trash:0, Objects:1, Animal:0, Vegetation:0"
2350.jpg,2,84.546396,28,0.500000,1.183540,2,False,True,True,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: One piece of trash
4. Objects: One piece of trash","Trash:1, Objects:0, Animal:0, Vegetation:0"
2350.jpg,2,84.546396,29,1.500000,1.746496,3,False,True,True,True,False,False,"1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: One red object
4. Objects: One red object","Trash:0, Objects:1, Animal:0, Vegetation:0"
2350.jpg,3,75.925724,0,0.000000,0.000000,0,False,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0"
2350.jpg,3,75.925724,1,0.000000,0.000000,0,False,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0"
2350.jpg,3,75.925724,2,0.000000,0.000000,0,False,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0"
2350.jpg,3,75.925724,3,0.000000,0.000000,0,False,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0"
2350.jpg,3,75.925724,4,0.000000,0.000000,0,False,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0"
2350.jpg,3,75.925724,5,0.000000,0.000000,0,False,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0"
2350.jpg,3,75.925724,6,0.000000,0.000000,0,False,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0"
2350.jpg,3,75.925724,7,1.500000,0.175462,1,False,False,True,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: One red object
4. Objects: One red object","Trash:0, Objects:1, Animal:0, Vegetation:0"
