Image_Name,Generation,Generation_Time_Seconds,Solution_ID,Obj1_Attack_Score,Obj2_Distortion_Score,Active_MMRs,MMR1_Rotation,MMR2_Scale,MMR3_HistEq,MMR4_Downsample,MMR5_Shear,MMR6_Translate,Original_Caption,Original_Categories,Transformed_Caption,Transformed_Categories
4534.jpg,1,128.633960,10,0.000000,1.048397,3,True,False,True,False,False,True,"1. Animals: None
2. Vegetation: None
3. Trash: 10 pieces of trash
4. Objects: 1 rock","Trash:10, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 10 bottles and a piece of wood
4. Objects: 10 bottles and a piece of wood","Trash:10, Objects:0, Animal:0, Vegetation:0"
4534.jpg,1,128.633960,11,1.388889,1.285544,2,True,False,False,False,False,True,"1. Animals: None
2. Vegetation: None
3. Trash: 10 pieces of trash
4. Objects: 1 rock","Trash:10, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 2 bottles, a rock, and a piece of metal
4. Objects: 2 bottles, a rock, and a piece of metal","Trash:2, Objects:1, Animal:0, Vegetation:0"
4534.jpg,1,128.633960,12,0.909091,3.390436,5,True,True,True,False,True,True,"1. Animals: None
2. Vegetation: None
3. Trash: 10 pieces of trash
4. Objects: 1 rock","Trash:10, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 1 rock
4. Objects: 1 rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
4534.jpg,1,128.633960,13,0.989011,2.415286,3,False,False,True,True,False,True,"1. Animals: None
2. Vegetation: None
3. Trash: 10 pieces of trash
4. Objects: 1 rock","Trash:10, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 100 bottles and cans
4. Objects: 1 rock","Trash:100, Objects:0, Animal:0, Vegetation:0"
4534.jpg,1,128.633960,14,0.909091,1.976456,5,True,True,False,True,True,True,"1. Animals: None
2. Vegetation: None
3. Trash: 10 pieces of trash
4. Objects: 1 rock","Trash:10, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 1 rock
4. Objects: 1 rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
4534.jpg,1,128.633960,15,0.888889,1.240219,2,False,False,False,False,True,True,"1. Animals: None
2. Vegetation: None
3. Trash: 10 pieces of trash
4. Objects: 1 rock","Trash:10, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 2 pieces of trash
4. Objects: 1 rock","Trash:2, Objects:0, Animal:0, Vegetation:0"
4534.jpg,1,128.633960,16,0.888889,1.357211,3,True,False,False,False,True,True,"1. Animals: None
2. Vegetation: None
3. Trash: 10 pieces of trash
4. Objects: 1 rock","Trash:10, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 2 pieces of trash
4. Objects: 1 rock","Trash:2, Objects:0, Animal:0, Vegetation:0"
4534.jpg,1,128.633960,17,0.909091,2.060744,4,True,True,False,True,True,False,"1. Animals: None
2. Vegetation: None
3. Trash: 10 pieces of trash
4. Objects: 1 rock","Trash:10, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 1 rock
4. Objects: 1 rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
4534.jpg,1,128.633960,18,0.888889,0.301148,1,False,True,False,False,False,False,"1. Animals: None
2. Vegetation: None
3. Trash: 10 pieces of trash
4. Objects: 1 rock","Trash:10, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 2 pieces of trash
4. Objects: 1 rock","Trash:2, Objects:0, Animal:0, Vegetation:0"
4534.jpg,1,128.633960,19,0.909091,1.930409,3,True,True,False,False,True,False,"1. Animals: None
2. Vegetation: None
3. Trash: 10 pieces of trash
4. Objects: 1 rock","Trash:10, Objects:0, Animal:0, Vegetation:0","1. Animals: 0
2. Vegetation: 1
3. Trash: 1
4. Objects: 1","Trash:0, Objects:0, Animal:0, Vegetation:0"
4534.jpg,1,128.633960,20,0.888889,2.042417,3,False,False,False,True,True,True,"1. Animals: None
2. Vegetation: None
3. Trash: 10 pieces of trash
4. Objects: 1 rock","Trash:10, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 2 pieces of trash
4. Objects: 1 rock","Trash:2, Objects:0, Animal:0, Vegetation:0"
4534.jpg,1,128.633960,21,0.888889,2.345476,3,True,False,True,False,True,False,"1. Animals: None
2. Vegetation: None
3. Trash: 10 pieces of trash
4. Objects: 1 rock","Trash:10, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 2 pieces of trash
4. Objects: 1 rock","Trash:2, Objects:0, Animal:0, Vegetation:0"
4534.jpg,1,128.633960,22,0.888889,2.203712,4,True,False,True,False,True,True,"1. Animals: None
2. Vegetation: None
3. Trash: 10 pieces of trash
4. Objects: 1 rock","Trash:10, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 2 pieces of trash
4. Objects: 1 rock","Trash:2, Objects:0, Animal:0, Vegetation:0"
4534.jpg,1,128.633960,23,2.657143,2.053277,3,True,True,False,True,False,False,"1. Animals: None
2. Vegetation: None
3. Trash: 10 pieces of trash
4. Objects: 1 rock","Trash:10, Objects:0, Animal:0, Vegetation:0","1. Animals - 1 fish
2. Vegetation - 1 plant
3. Trash - 1 piece of trash
4. Objects - 1 rock, 1 piece of metal, 1 piece of wood, 1 piece of concrete, 1 piece of plastic, 1 piece of metal pipe, 1 piece of metal tubing","Trash:4, Objects:4, Animal:1, Vegetation:1"
4534.jpg,1,128.633960,24,0.909091,0.921710,1,False,False,False,False,True,False,"1. Animals: None
2. Vegetation: None
3. Trash: 10 pieces of trash
4. Objects: 1 rock","Trash:10, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 1 rock
4. Objects: 1 rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
4534.jpg,1,128.633960,25,0.909091,0.139089,1,False,True,False,False,False,False,"1. Animals: None
2. Vegetation: None
3. Trash: 10 pieces of trash
4. Objects: 1 rock","Trash:10, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 2 rocks
4. Objects: 1 rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
4534.jpg,1,128.633960,26,2.400000,1.145969,3,False,False,True,True,False,True,"1. Animals: None
2. Vegetation: None
3. Trash: 10 pieces of trash
4. Objects: 1 rock","Trash:10, Objects:0, Animal:0, Vegetation:0","1. Animals - 1 fish
2. Vegetation - 1 plant
3. Trash - 1 bottle
4. Objects - 1 rock","Trash:1, Objects:1, Animal:1, Vegetation:1"
4534.jpg,1,128.633960,27,1.409091,3.209991,4,False,True,True,True,True,False,"1. Animals: None
2. Vegetation: None
3. Trash: 10 pieces of trash
4. Objects: 1 rock","Trash:10, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: One object
4. Objects: One object","Trash:0, Objects:1, Animal:0, Vegetation:0"
4534.jpg,1,128.633960,28,0.888889,1.207090,2,False,False,False,True,False,True,"1. Animals: None
2. Vegetation: None
3. Trash: 10 pieces of trash
4. Objects: 1 rock","Trash:10, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 2 pieces of trash
4. Objects: 1 rock","Trash:2, Objects:0, Animal:0, Vegetation:0"
4534.jpg,1,128.633960,29,0.909091,1.946987,3,False,True,True,False,False,True,"1. Animals: None
2. Vegetation: None
3. Trash: 10 pieces of trash
4. Objects: 1 rock","Trash:10, Objects:0, Animal:0, Vegetation:0","1. Animals: 0
2. Vegetation: 1
3. Trash: 1
4. Objects: 1","Trash:0, Objects:0, Animal:0, Vegetation:0"
4534.jpg,2,108.187748,0,2.657143,2.053277,3,True,True,False,True,False,False,"1. Animals: None
2. Vegetation: None
3. Trash: 10 pieces of trash
4. Objects: 1 rock","Trash:10, Objects:0, Animal:0, Vegetation:0","1. Animals - 1 fish
2. Vegetation - 1 plant
3. Trash - 1 piece of trash
4. Objects - 1 rock, 1 piece of metal, 1 piece of wood, 1 piece of concrete, 1 piece of plastic, 1 piece of metal pipe, 1 piece of metal tubing","Trash:4, Objects:4, Animal:1, Vegetation:1"
4534.jpg,2,108.187748,1,0.909091,0.139089,1,False,True,False,False,False,False,"1. Animals: None
2. Vegetation: None
3. Trash: 10 pieces of trash
4. Objects: 1 rock","Trash:10, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 2 rocks
4. Objects: 1 rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
4534.jpg,2,108.187748,2,2.400000,1.145969,3,False,False,True,True,False,True,"1. Animals: None
2. Vegetation: None
3. Trash: 10 pieces of trash
4. Objects: 1 rock","Trash:10, Objects:0, Animal:0, Vegetation:0","1. Animals - 1 fish
2. Vegetation - 1 plant
3. Trash - 1 bottle
4. Objects - 1 rock","Trash:1, Objects:1, Animal:1, Vegetation:1"
4534.jpg,2,108.187748,3,2.607143,2.000443,4,True,True,True,False,True,False,"1. Animals: None
2. Vegetation: None
3. Trash: 10 pieces of trash
4. Objects: 1 rock","Trash:10, Objects:0, Animal:0, Vegetation:0","1. Animals - 1 fish
2. Vegetation - 1 plant
3. Trash - 1 piece of trash
4. Objects - 1 rock, 1 piece of metal, 1 piece of wood, 1 piece of plastic, 1 piece of glass, 1 piece of metal, 1 piece of wood, 1","Trash:4, Objects:3, Animal:1, Vegetation:1"
4534.jpg,2,108.187748,4,0.909091,0.139089,1,False,True,False,False,False,False,"1. Animals: None
2. Vegetation: None
3. Trash: 10 pieces of trash
4. Objects: 1 rock","Trash:10, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 2 rocks
4. Objects: 1 rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
4534.jpg,2,108.187748,5,2.523810,1.489822,3,True,True,False,False,True,False,"1. Animals: None
2. Vegetation: None
3. Trash: 10 pieces of trash
4. Objects: 1 rock","Trash:10, Objects:0, Animal:0, Vegetation:0","1. Animals - 1 fish
2. Vegetation - 1 plant
3. Trash - 1 piece of trash
4. Objects - 1 rock, 1 piece of wood, 1 pipe, 1 piece of metal, 1 piece of concrete, 1 piece of plastic, 1 piece of glass, 1 piece of","Trash:4, Objects:2, Animal:1, Vegetation:1"
4534.jpg,2,108.187748,6,0.000000,0.000000,0,False,False,False,False,False,False,"1. Animals: None
2. Vegetation: None
3. Trash: 10 pieces of trash
4. Objects: 1 rock","Trash:10, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 10 pieces of trash
4. Objects: 1 rock","Trash:10, Objects:0, Animal:0, Vegetation:0"
4534.jpg,2,108.187748,7,1.388889,1.285544,2,True,False,False,False,False,True,"1. Animals: None
2. Vegetation: None
3. Trash: 10 pieces of trash
4. Objects: 1 rock","Trash:10, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 2 bottles, a rock, and a piece of metal
4. Objects: 2 bottles, a rock, and a piece of metal","Trash:2, Objects:1, Animal:0, Vegetation:0"
4534.jpg,2,108.187748,8,1.388889,1.285544,2,True,False,False,False,False,True,"1. Animals: None
2. Vegetation: None
3. Trash: 10 pieces of trash
4. Objects: 1 rock","Trash:10, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 2 bottles, a rock, and a piece of metal
4. Objects: 2 bottles, a rock, and a piece of metal","Trash:2, Objects:1, Animal:0, Vegetation:0"
4534.jpg,2,108.187748,9,0.909091,0.362153,3,True,True,False,False,False,True,"1. Animals: None
2. Vegetation: None
3. Trash: 10 pieces of trash
4. Objects: 1 rock","Trash:10, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 2 rocks
4. Objects: 1 rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
4534.jpg,2,108.187748,10,0.888889,0.301148,1,False,True,False,False,False,False,"1. Animals: None
2. Vegetation: None
3. Trash: 10 pieces of trash
4. Objects: 1 rock","Trash:10, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 2 pieces of trash
4. Objects: 1 rock","Trash:2, Objects:0, Animal:0, Vegetation:0"
4534.jpg,2,108.187748,11,2.400000,1.569024,3,True,True,False,False,True,False,"1. Animals: None
2. Vegetation: None
3. Trash: 10 pieces of trash
4. Objects: 1 rock","Trash:10, Objects:0, Animal:0, Vegetation:0","1. Animals - 1 fish
2. Vegetation - 1 plant
3. Trash - 1 rock
4. Objects - 1 metal object","Trash:1, Objects:1, Animal:1, Vegetation:1"
4534.jpg,2,108.187748,12,2.400000,1.569024,3,True,True,False,False,True,False,"1. Animals: None
2. Vegetation: None
3. Trash: 10 pieces of trash
4. Objects: 1 rock","Trash:10, Objects:0, Animal:0, Vegetation:0","1. Animals - 1 fish
2. Vegetation - 1 plant
3. Trash - 1 rock
4. Objects - 1 metal object","Trash:1, Objects:1, Animal:1, Vegetation:1"
4534.jpg,2,108.187748,13,1.388889,1.562329,3,True,False,False,True,False,True,"1. Animals: None
2. Vegetation: None
3. Trash: 10 pieces of trash
4. Objects: 1 rock","Trash:10, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 2 bottles, a rock, and a piece of metal
4. Objects: 2 bottles, a rock, and a piece of metal","Trash:2, Objects:1, Animal:0, Vegetation:0"
4534.jpg,2,108.187748,14,0.909091,0.443059,1,True,False,False,False,False,False,"1. Animals: None
2. Vegetation: None
3. Trash: 10 pieces of trash
4. Objects: 1 rock","Trash:10, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 1 rock
4. Objects: 1 rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
4534.jpg,2,108.187748,15,1.409091,3.209991,4,False,True,True,True,True,False,"1. Animals: None
2. Vegetation: None
3. Trash: 10 pieces of trash
4. Objects: 1 rock","Trash:10, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: One object
4. Objects: One object","Trash:0, Objects:1, Animal:0, Vegetation:0"
4534.jpg,2,108.187748,16,1.400000,2.299323,3,True,False,True,False,True,False,"1. Animals: None
2. Vegetation: None
3. Trash: 10 pieces of trash
4. Objects: 1 rock","Trash:10, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 1 piece of trash
4. Objects: 1 object","Trash:1, Objects:1, Animal:0, Vegetation:0"
4534.jpg,2,108.187748,17,1.409091,3.209991,4,False,True,True,True,True,False,"1. Animals: None
2. Vegetation: None
3. Trash: 10 pieces of trash
4. Objects: 1 rock","Trash:10, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: One object
4. Objects: One object","Trash:0, Objects:1, Animal:0, Vegetation:0"
4534.jpg,2,108.187748,18,0.989011,1.749148,2,False,False,True,False,False,True,"1. Animals: None
2. Vegetation: None
3. Trash: 10 pieces of trash
4. Objects: 1 rock","Trash:10, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 100 bottles and cans
4. Objects: 1 rock","Trash:100, Objects:0, Animal:0, Vegetation:0"
4534.jpg,2,108.187748,19,0.909091,0.921710,1,False,False,False,False,True,False,"1. Animals: None
2. Vegetation: None
3. Trash: 10 pieces of trash
4. Objects: 1 rock","Trash:10, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 1 rock
4. Objects: 1 rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
4534.jpg,2,108.187748,20,0.888889,0.445683,1,False,False,False,False,False,True,"1. Animals: None
2. Vegetation: None
3. Trash: 10 pieces of trash
4. Objects: 1 rock","Trash:10, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 2 pieces of trash
4. Objects: 1 rock","Trash:2, Objects:0, Animal:0, Vegetation:0"
4534.jpg,2,108.187748,21,0.909091,0.921710,1,False,False,False,False,True,False,"1. Animals: None
2. Vegetation: None
3. Trash: 10 pieces of trash
4. Objects: 1 rock","Trash:10, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 1 rock
4. Objects: 1 rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
4534.jpg,2,108.187748,22,0.989011,2.415286,3,False,False,True,True,False,True,"1. Animals: None
2. Vegetation: None
3. Trash: 10 pieces of trash
4. Objects: 1 rock","Trash:10, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 100 bottles and cans
4. Objects: 1 rock","Trash:100, Objects:0, Animal:0, Vegetation:0"
4534.jpg,2,108.187748,23,0.888889,0.711269,2,False,False,False,False,True,True,"1. Animals: None
2. Vegetation: None
3. Trash: 10 pieces of trash
4. Objects: 1 rock","Trash:10, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 2 rocks, 1 bottle, 1 piece of wood
4. Objects: 2 rocks, 1 bottle, 1 piece of wood","Trash:2, Objects:0, Animal:0, Vegetation:0"
4534.jpg,2,108.187748,24,0.909091,1.062259,2,False,False,False,True,False,True,"1. Animals: None
2. Vegetation: None
3. Trash: 10 pieces of trash
4. Objects: 1 rock","Trash:10, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 1 rock
4. Objects: 1 rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
4534.jpg,2,108.187748,25,0.000000,1.048397,3,True,False,True,False,False,True,"1. Animals: None
2. Vegetation: None
3. Trash: 10 pieces of trash
4. Objects: 1 rock","Trash:10, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 10 bottles and a piece of wood
4. Objects: 10 bottles and a piece of wood","Trash:10, Objects:0, Animal:0, Vegetation:0"
4534.jpg,2,108.187748,26,0.909091,1.101962,2,True,False,False,True,False,False,"1. Animals: None
2. Vegetation: None
3. Trash: 10 pieces of trash
4. Objects: 1 rock","Trash:10, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 1 rock
4. Objects: 1 rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
4534.jpg,2,108.187748,27,0.888889,1.207090,2,False,False,False,True,False,True,"1. Animals: None
2. Vegetation: None
3. Trash: 10 pieces of trash
4. Objects: 1 rock","Trash:10, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 2 pieces of trash
4. Objects: 1 rock","Trash:2, Objects:0, Animal:0, Vegetation:0"
4534.jpg,2,108.187748,28,0.909091,1.241562,3,True,True,False,False,True,False,"1. Animals: None
2. Vegetation: None
3. Trash: 10 pieces of trash
4. Objects: 1 rock","Trash:10, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 1 rock
4. Objects: 1 rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
4534.jpg,2,108.187748,29,0.875000,1.236666,2,False,False,False,False,True,True,"1. Animals: None
2. Vegetation: None
3. Trash: 10 pieces of trash
4. Objects: 1 rock","Trash:10, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 2 bottles, a rock, and a piece of wood
4. Objects: 2 bottles, a rock, and a piece of wood","Trash:3, Objects:0, Animal:0, Vegetation:0"
4534.jpg,3,103.303112,0,2.657143,2.053277,3,True,True,False,True,False,False,"1. Animals: None
2. Vegetation: None
3. Trash: 10 pieces of trash
4. Objects: 1 rock","Trash:10, Objects:0, Animal:0, Vegetation:0","1. Animals - 1 fish
2. Vegetation - 1 plant
3. Trash - 1 piece of trash
4. Objects - 1 rock, 1 piece of metal, 1 piece of wood, 1 piece of concrete, 1 piece of plastic, 1 piece of metal pipe, 1 piece of metal tubing","Trash:4, Objects:4, Animal:1, Vegetation:1"
4534.jpg,3,103.303112,1,0.909091,0.139089,1,False,True,False,False,False,False,"1. Animals: None
2. Vegetation: None
3. Trash: 10 pieces of trash
4. Objects: 1 rock","Trash:10, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 2 rocks
4. Objects: 1 rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
4534.jpg,3,103.303112,2,2.607143,2.000443,4,True,True,True,False,True,False,"1. Animals: None
2. Vegetation: None
3. Trash: 10 pieces of trash
4. Objects: 1 rock","Trash:10, Objects:0, Animal:0, Vegetation:0","1. Animals - 1 fish
2. Vegetation - 1 plant
3. Trash - 1 piece of trash
4. Objects - 1 rock, 1 piece of metal, 1 piece of wood, 1 piece of plastic, 1 piece of glass, 1 piece of metal, 1 piece of wood, 1","Trash:4, Objects:3, Animal:1, Vegetation:1"
4534.jpg,3,103.303112,3,0.909091,0.139089,1,False,True,False,False,False,False,"1. Animals: None
2. Vegetation: None
3. Trash: 10 pieces of trash
4. Objects: 1 rock","Trash:10, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 2 rocks
4. Objects: 1 rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
4534.jpg,3,103.303112,4,2.523810,1.489822,3,True,True,False,False,True,False,"1. Animals: None
2. Vegetation: None
3. Trash: 10 pieces of trash
4. Objects: 1 rock","Trash:10, Objects:0, Animal:0, Vegetation:0","1. Animals - 1 fish
2. Vegetation - 1 plant
3. Trash - 1 piece of trash
4. Objects - 1 rock, 1 piece of wood, 1 pipe, 1 piece of metal, 1 piece of concrete, 1 piece of plastic, 1 piece of glass, 1 piece of","Trash:4, Objects:2, Animal:1, Vegetation:1"
4534.jpg,3,103.303112,5,0.000000,0.000000,0,False,False,False,False,False,False,"1. Animals: None
2. Vegetation: None
3. Trash: 10 pieces of trash
4. Objects: 1 rock","Trash:10, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 10 pieces of trash
4. Objects: 1 rock","Trash:10, Objects:0, Animal:0, Vegetation:0"
4534.jpg,3,103.303112,6,0.909091,0.139089,1,False,True,False,False,False,False,"1. Animals: None
2. Vegetation: None
3. Trash: 10 pieces of trash
4. Objects: 1 rock","Trash:10, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 2 rocks
4. Objects: 1 rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
4534.jpg,3,103.303112,7,2.607143,2.000443,4,True,True,True,False,True,False,"1. Animals: None
2. Vegetation: None
3. Trash: 10 pieces of trash
4. Objects: 1 rock","Trash:10, Objects:0, Animal:0, Vegetation:0","1. Animals - 1 fish
2. Vegetation - 1 plant
3. Trash - 1 piece of trash
4. Objects - 1 rock, 1 piece of metal, 1 piece of wood, 1 piece of plastic, 1 piece of glass, 1 piece of metal, 1 piece of wood, 1","Trash:4, Objects:3, Animal:1, Vegetation:1"
4534.jpg,3,103.303112,8,0.909091,0.139089,1,False,True,False,False,False,False,"1. Animals: None
2. Vegetation: None
3. Trash: 10 pieces of trash
4. Objects: 1 rock","Trash:10, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 2 rocks
4. Objects: 1 rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
4534.jpg,3,103.303112,9,0.909091,0.139089,1,False,True,False,False,False,False,"1. Animals: None
2. Vegetation: None
3. Trash: 10 pieces of trash
4. Objects: 1 rock","Trash:10, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 2 rocks
4. Objects: 1 rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
