Image_Name,Generation,Generation_Time_Seconds,Solution_ID,Obj1_Attack_Score,Obj2_Distortion_Score,Active_MMRs,MMR1_Rotation,MMR2_Scale,MMR3_HistEq,MMR4_Downsample,MMR5_Shear,MMR6_Translate,Original_Caption,Original_Categories,Transformed_Caption,Transformed_Categories
233.jpg,1,64.670051,15,0.000000,1.816712,3,True,False,False,False,True,True,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: 1 rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,1,64.670051,16,0.000000,1.354881,4,False,True,True,True,True,False,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: 1 rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,1,64.670051,17,0.500000,1.346723,3,True,False,True,False,True,False,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: One piece of trash
4. Objects: One piece of trash","Trash:1, Objects:0, Animal:0, Vegetation:0"
233.jpg,1,64.670051,18,0.000000,1.596916,2,True,True,False,False,False,False,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: 1 rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,1,64.670051,19,0.500000,0.925422,1,False,False,True,False,False,False,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 1 piece of trash
4. Objects: 1 rock","Trash:1, Objects:0, Animal:0, Vegetation:0"
233.jpg,1,64.670051,20,0.000000,1.754701,4,False,True,True,True,False,True,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: 1 rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,1,64.670051,21,0.000000,0.000000,0,False,False,False,False,False,False,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,1,64.670051,22,0.000000,3.583731,4,True,True,False,False,True,True,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: 1 rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,1,64.670051,23,0.000000,1.079445,3,False,True,False,False,True,True,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: 1 rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,1,64.670051,24,0.000000,2.641984,4,True,False,True,True,True,False,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: A rocky surface","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,1,64.670051,25,0.000000,1.723784,3,False,True,False,False,True,True,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: 1 rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,1,64.670051,26,0.000000,1.954266,2,False,False,True,False,False,True,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,1,64.670051,27,0.000000,2.227820,4,False,True,True,True,False,True,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: 0
2. Vegetation: 1
3. Trash: 1
4. Objects: 0","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,1,64.670051,28,0.500000,2.514944,4,False,False,True,True,True,True,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 1 piece of trash
4. Objects: 1 rock","Trash:1, Objects:0, Animal:0, Vegetation:0"
233.jpg,1,64.670051,29,0.000000,1.460549,3,False,True,True,False,False,True,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: 1 rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,2,65.167846,0,0.500000,0.641799,1,False,False,True,False,False,False,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 1 piece of trash
4. Objects: 1 rock","Trash:1, Objects:0, Animal:0, Vegetation:0"
233.jpg,2,65.167846,1,0.000000,0.000000,0,False,False,False,False,False,False,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,2,65.167846,2,0.000000,0.000000,0,False,False,False,False,False,False,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,2,65.167846,3,0.500000,0.641799,1,False,False,True,False,False,False,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 1 piece of trash
4. Objects: 1 rock","Trash:1, Objects:0, Animal:0, Vegetation:0"
233.jpg,2,65.167846,4,0.000000,0.523006,1,False,False,False,True,False,False,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,2,65.167846,5,0.500000,0.925422,1,False,False,True,False,False,False,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 1 piece of trash
4. Objects: 1 rock","Trash:1, Objects:0, Animal:0, Vegetation:0"
233.jpg,2,65.167846,6,0.000000,0.788096,3,False,True,False,False,True,True,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: 1 rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,2,65.167846,7,0.500000,1.251486,3,False,True,True,False,True,False,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 1 piece of trash
4. Objects: 1 rock","Trash:1, Objects:0, Animal:0, Vegetation:0"
233.jpg,2,65.167846,8,0.000000,0.789497,2,False,True,True,False,False,False,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,2,65.167846,9,0.500000,1.346723,3,True,False,True,False,True,False,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: One piece of trash
4. Objects: One piece of trash","Trash:1, Objects:0, Animal:0, Vegetation:0"
233.jpg,2,65.167846,10,0.000000,0.982555,3,True,True,False,False,False,True,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: 1 rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,2,65.167846,11,0.500000,1.440398,3,False,True,True,False,False,True,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 1 piece of trash
4. Objects: 1 rock","Trash:1, Objects:0, Animal:0, Vegetation:0"
233.jpg,2,65.167846,12,0.000000,0.990843,3,False,True,True,True,False,False,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,2,65.167846,13,0.500000,1.961646,3,False,True,True,False,False,True,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 1 piece of trash
4. Objects: 1 rock","Trash:1, Objects:0, Animal:0, Vegetation:0"
233.jpg,2,65.167846,14,0.000000,0.995783,2,True,False,True,False,False,False,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: A rocky surface","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,2,65.167846,15,0.500000,2.233504,5,False,True,True,True,True,True,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 1 piece of trash
4. Objects: 1 rock","Trash:1, Objects:0, Animal:0, Vegetation:0"
233.jpg,2,65.167846,16,0.000000,1.010887,3,False,True,True,False,False,True,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: 1 rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,2,65.167846,17,0.500000,2.514944,4,False,False,True,True,True,True,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 1 piece of trash
4. Objects: 1 rock","Trash:1, Objects:0, Animal:0, Vegetation:0"
233.jpg,2,65.167846,18,0.000000,1.017924,2,False,True,False,False,False,True,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: 1 rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,2,65.167846,19,0.000000,1.018663,3,False,True,True,False,True,False,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,2,65.167846,20,0.000000,1.021823,2,True,False,True,False,False,False,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: A rocky surface","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,2,65.167846,21,0.000000,1.030904,2,True,False,False,False,False,True,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,2,65.167846,22,0.000000,1.079445,3,False,True,False,False,True,True,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: 1 rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,2,65.167846,23,0.000000,1.105508,2,False,True,False,False,False,True,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: 1 rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,2,65.167846,24,0.000000,1.236814,2,False,True,True,False,False,False,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: 1 rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,2,65.167846,25,0.000000,1.236814,2,False,True,True,False,False,False,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: 1 rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,2,65.167846,26,0.000000,1.291518,3,True,False,False,False,True,True,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: 1 rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,2,65.167846,27,0.000000,1.350084,4,False,True,True,True,True,False,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: A rocky surface","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,2,65.167846,28,0.000000,1.354881,4,False,True,True,True,True,False,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: 1 rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,2,65.167846,29,0.000000,1.379828,3,True,False,True,True,False,False,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: A rocky surface","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,3,65.605862,0,0.500000,0.641799,1,False,False,True,False,False,False,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 1 piece of trash
4. Objects: 1 rock","Trash:1, Objects:0, Animal:0, Vegetation:0"
233.jpg,3,65.605862,1,0.000000,0.000000,0,False,False,False,False,False,False,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,3,65.605862,2,0.000000,0.000000,0,False,False,False,False,False,False,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,3,65.605862,3,0.500000,0.641799,1,False,False,True,False,False,False,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 1 piece of trash
4. Objects: 1 rock","Trash:1, Objects:0, Animal:0, Vegetation:0"
233.jpg,3,65.605862,4,0.000000,0.000000,0,False,False,False,False,False,False,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,3,65.605862,5,0.000000,0.000000,0,False,False,False,False,False,False,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,3,65.605862,6,0.500000,0.641799,1,False,False,True,False,False,False,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 1 piece of trash
4. Objects: 1 rock","Trash:1, Objects:0, Animal:0, Vegetation:0"
233.jpg,3,65.605862,7,0.000000,0.456971,2,False,True,True,False,False,False,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,3,65.605862,8,0.500000,0.917229,1,False,False,True,False,False,False,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 1 piece of trash
4. Objects: 1 rock","Trash:1, Objects:0, Animal:0, Vegetation:0"
233.jpg,3,65.605862,9,0.000000,0.480771,1,False,True,False,False,False,False,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,3,65.605862,10,0.500000,0.925422,1,False,False,True,False,False,False,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 1 piece of trash
4. Objects: 1 rock","Trash:1, Objects:0, Animal:0, Vegetation:0"
233.jpg,3,65.605862,11,0.000000,0.523006,1,False,False,False,True,False,False,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,3,65.605862,12,0.500000,0.990340,1,False,False,True,False,False,False,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 1 piece of trash
4. Objects: 1 rock","Trash:1, Objects:0, Animal:0, Vegetation:0"
233.jpg,3,65.605862,13,0.000000,0.772655,3,False,True,False,False,True,True,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: 1 rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,3,65.605862,14,0.500000,1.251486,3,False,True,True,False,True,False,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 1 piece of trash
4. Objects: 1 rock","Trash:1, Objects:0, Animal:0, Vegetation:0"
233.jpg,3,65.605862,15,0.000000,0.773215,2,False,True,False,False,False,True,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: 1 rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,3,65.605862,16,0.500000,1.346723,3,True,False,True,False,True,False,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: One piece of trash
4. Objects: One piece of trash","Trash:1, Objects:0, Animal:0, Vegetation:0"
233.jpg,3,65.605862,17,0.000000,0.788096,3,False,True,False,False,True,True,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: 1 rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,3,65.605862,18,0.500000,1.440398,3,False,True,True,False,False,True,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 1 piece of trash
4. Objects: 1 rock","Trash:1, Objects:0, Animal:0, Vegetation:0"
233.jpg,3,65.605862,19,0.000000,0.789497,2,False,True,True,False,False,False,"1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0"
