Image_Name,Generation,Selected_MMRs,Active_Count,Overall_Fitness,Obj1_Attack_Score,Obj2_Distortion_Score,MMR_Parameters,Original_Caption,Original_Categories,Transformed_Caption,Transformed_Categories
233.jpg,13,"[""MMR2_Scale"", ""MMR1_Rotation"", ""MMR4_Downsample"", ""MMR5_Shear"", ""MMR6_Translate"", ""MMR3_HistEq""]",6,nan,0.000000,4.179602,"{""MMR2_Scale"": {""zoom_level"": 1.2778549168204156}, ""MMR1_Rotation"": {""angle"": -0.5251778080898788}, ""MMR4_Downsample"": {""scale_factor"": 0.9090467106622913}, ""MMR5_Shear"": {""h_shear"": -0.03337003758751206}, ""MMR6_Translate"": {""h_shift_pct"": -0.008556850430913355}, ""MMR3_HistEq"": {""clip_limit"": 2.7311548721316945}}","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,14,"[""MMR5_Shear"", ""MMR3_HistEq"", ""MMR6_Translate"", ""MMR1_Rotation""]",4,nan,0.000000,3.360312,"{""MMR5_Shear"": {""h_shear"": 0.14842509417366076}, ""MMR3_HistEq"": {""clip_limit"": 2.5532975851948545}, ""MMR6_Translate"": {""h_shift_pct"": -0.00460503646194611}, ""MMR1_Rotation"": {""angle"": -3.320061941639163}}","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: A rocky surface","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,15,"[""MMR1_Rotation"", ""MMR3_HistEq"", ""MMR6_Translate"", ""MMR2_Scale"", ""MMR5_Shear""]",5,nan,0.000000,2.688156,"{""MMR1_Rotation"": {""angle"": -4.060320552024699}, ""MMR3_HistEq"": {""clip_limit"": 1.525014562126486}, ""MMR6_Translate"": {""h_shift_pct"": 0.00410297254447619}, ""MMR2_Scale"": {""zoom_level"": 1.1319337007601016}, ""MMR5_Shear"": {""h_shear"": -0.11617988162869197}}","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: A rocky surface","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,16,"[""MMR6_Translate"", ""MMR2_Scale"", ""MMR1_Rotation"", ""MMR5_Shear""]",4,nan,0.000000,1.303011,"{""MMR6_Translate"": {""h_shift_pct"": 0.0071389372829724}, ""MMR2_Scale"": {""zoom_level"": 0.9164200462184662}, ""MMR1_Rotation"": {""angle"": -2.3991217307869714}, ""MMR5_Shear"": {""h_shear"": 0.04599333931370689}}","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: A rocky underwater scene with a large rock in the center","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,17,"[""MMR2_Scale"", ""MMR5_Shear""]",2,nan,0.000000,1.134734,"{""MMR2_Scale"": {""zoom_level"": 1.0525401598919495}, ""MMR5_Shear"": {""h_shear"": 0.1439400427711748}}","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: A rocky surface","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,18,"[""MMR1_Rotation"", ""MMR3_HistEq""]",2,nan,0.000000,0.721374,"{""MMR1_Rotation"": {""angle"": -3.52419568196967}, ""MMR3_HistEq"": {""clip_limit"": 1.0165348195044623}}","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: A rocky surface","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,19,"[""MMR4_Downsample"", ""MMR5_Shear"", ""MMR3_HistEq"", ""MMR1_Rotation"", ""MMR6_Translate"", ""MMR2_Scale""]",6,nan,0.000000,3.531818,"{""MMR4_Downsample"": {""scale_factor"": 0.9326559057190101}, ""MMR5_Shear"": {""h_shear"": 0.06483198939372661}, ""MMR3_HistEq"": {""clip_limit"": 1.6599292285365665}, ""MMR1_Rotation"": {""angle"": 4.569597570667167}, ""MMR6_Translate"": {""h_shift_pct"": -0.004249048843461174}, ""MMR2_Scale"": {""zoom_level"": 1.2132039454420678}}","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 1 rock
4. Objects: 1 rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,20,"[""MMR4_Downsample"", ""MMR3_HistEq"", ""MMR5_Shear""]",3,nan,0.000000,2.352848,"{""MMR4_Downsample"": {""scale_factor"": 0.9918353201759467}, ""MMR3_HistEq"": {""clip_limit"": 2.7018528606996854}, ""MMR5_Shear"": {""h_shear"": -0.08540226087681198}}","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: 1 rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,21,"[""MMR2_Scale"", ""MMR5_Shear"", ""MMR6_Translate"", ""MMR1_Rotation"", ""MMR4_Downsample""]",5,nan,0.000000,1.103990,"{""MMR2_Scale"": {""zoom_level"": 1.0790980415550813}, ""MMR5_Shear"": {""h_shear"": 0.016936755043890583}, ""MMR6_Translate"": {""h_shift_pct"": 0.0010557961143259596}, ""MMR1_Rotation"": {""angle"": -2.5899612119229856}, ""MMR4_Downsample"": {""scale_factor"": 0.9825767164580113}}","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: A rocky bottom","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,22,"[""MMR1_Rotation"", ""MMR5_Shear""]",2,nan,0.000000,0.949629,"{""MMR1_Rotation"": {""angle"": 0.2743396853503066}, ""MMR5_Shear"": {""h_shear"": 0.13421420149420707}}","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: 1 rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,23,"[""MMR4_Downsample"", ""MMR2_Scale"", ""MMR5_Shear"", ""MMR1_Rotation""]",4,nan,0.000000,2.377790,"{""MMR4_Downsample"": {""scale_factor"": 0.9750113480068636}, ""MMR2_Scale"": {""zoom_level"": 0.7784322204870131}, ""MMR5_Shear"": {""h_shear"": -0.08200398220746251}, ""MMR1_Rotation"": {""angle"": 4.213252825918875}}","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: 1 picture frame","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,24,"[""MMR2_Scale"", ""MMR4_Downsample"", ""MMR1_Rotation"", ""MMR3_HistEq"", ""MMR6_Translate""]",5,nan,0.500000,0.452524,"{""MMR2_Scale"": {""zoom_level"": 0.962387653748153}, ""MMR4_Downsample"": {""scale_factor"": 0.9934864329753605}, ""MMR1_Rotation"": {""angle"": 0.6341681568489301}, ""MMR3_HistEq"": {""clip_limit"": 1.1344417156018072}, ""MMR6_Translate"": {""h_shift_pct"": 2.2160276545918345e-05}}","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 1 piece of trash
4. Objects: 1 rock","Trash:1, Objects:0, Animal:0, Vegetation:0"
233.jpg,25,"[""MMR6_Translate"", ""MMR4_Downsample"", ""MMR5_Shear"", ""MMR1_Rotation"", ""MMR3_HistEq""]",5,nan,0.000000,4.918069,"{""MMR6_Translate"": {""h_shift_pct"": -0.02229900098226765}, ""MMR4_Downsample"": {""scale_factor"": 0.9346179778979575}, ""MMR5_Shear"": {""h_shear"": 0.1103472732608525}, ""MMR1_Rotation"": {""angle"": 4.5427555507795585}, ""MMR3_HistEq"": {""clip_limit"": 2.8767490143713603}}","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: 1 rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,26,"[""MMR1_Rotation"", ""MMR2_Scale"", ""MMR5_Shear""]",3,nan,0.000000,1.488012,"{""MMR1_Rotation"": {""angle"": -0.8252926910787197}, ""MMR2_Scale"": {""zoom_level"": 1.1672266352015805}, ""MMR5_Shear"": {""h_shear"": 0.11482973341005057}}","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,27,"[""MMR3_HistEq"", ""MMR1_Rotation"", ""MMR5_Shear"", ""MMR6_Translate"", ""MMR4_Downsample"", ""MMR2_Scale""]",6,nan,0.000000,2.969039,"{""MMR3_HistEq"": {""clip_limit"": 1.1086484226759465}, ""MMR1_Rotation"": {""angle"": 4.082332292780865}, ""MMR5_Shear"": {""h_shear"": 0.011427472463100108}, ""MMR6_Translate"": {""h_shift_pct"": 0.025403524861650005}, ""MMR4_Downsample"": {""scale_factor"": 0.9171412255862798}, ""MMR2_Scale"": {""zoom_level"": 1.087710731103287}}","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,28,"[""MMR6_Translate""]",1,nan,0.500000,0.348698,"{""MMR6_Translate"": {""h_shift_pct"": -0.010460925050130382}}","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 1 piece of trash
4. Objects: 1 rock","Trash:1, Objects:0, Animal:0, Vegetation:0"
233.jpg,29,"[""MMR3_HistEq"", ""MMR2_Scale"", ""MMR5_Shear"", ""MMR4_Downsample"", ""MMR1_Rotation""]",5,nan,0.000000,4.140842,"{""MMR3_HistEq"": {""clip_limit"": 2.4098630429162498}, ""MMR2_Scale"": {""zoom_level"": 0.7035431272033343}, ""MMR5_Shear"": {""h_shear"": -0.018865643415026667}, ""MMR4_Downsample"": {""scale_factor"": 0.9007981131553285}, ""MMR1_Rotation"": {""angle"": 3.1250000264945914}}","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: 1 rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,30,"[""MMR3_HistEq"", ""MMR5_Shear""]",2,nan,0.000000,2.601907,"{""MMR3_HistEq"": {""clip_limit"": 2.9489837078032073}, ""MMR5_Shear"": {""h_shear"": 0.09793855892595318}}","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: A rocky surface","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,31,"[""MMR1_Rotation"", ""MMR4_Downsample"", ""MMR5_Shear"", ""MMR3_HistEq""]",4,nan,0.000000,3.460222,"{""MMR1_Rotation"": {""angle"": -3.784737981349804}, ""MMR4_Downsample"": {""scale_factor"": 0.9676271724882421}, ""MMR5_Shear"": {""h_shear"": 0.14799886397387432}, ""MMR3_HistEq"": {""clip_limit"": 2.3928871963792755}}","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: A rocky surface","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,32,"[""MMR4_Downsample"", ""MMR3_HistEq"", ""MMR5_Shear"", ""MMR2_Scale""]",4,nan,0.000000,1.405427,"{""MMR4_Downsample"": {""scale_factor"": 0.9617505591521484}, ""MMR3_HistEq"": {""clip_limit"": 1.2512184449922659}, ""MMR5_Shear"": {""h_shear"": 0.058053756608667295}, ""MMR2_Scale"": {""zoom_level"": 1.1154066183387545}}","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 1 rock
4. Objects: 1 rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,33,"[""MMR5_Shear"", ""MMR3_HistEq"", ""MMR4_Downsample"", ""MMR1_Rotation"", ""MMR2_Scale""]",5,nan,0.000000,3.454192,"{""MMR5_Shear"": {""h_shear"": -0.12319279432865551}, ""MMR3_HistEq"": {""clip_limit"": 1.5202684269111788}, ""MMR4_Downsample"": {""scale_factor"": 0.9401923397172743}, ""MMR1_Rotation"": {""angle"": 4.850073789391784}, ""MMR2_Scale"": {""zoom_level"": 0.8366360482190569}}","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: 2 rocks","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,34,"[""MMR2_Scale"", ""MMR1_Rotation"", ""MMR5_Shear"", ""MMR3_HistEq"", ""MMR6_Translate""]",5,nan,0.000000,1.837327,"{""MMR2_Scale"": {""zoom_level"": 0.7616182456372963}, ""MMR1_Rotation"": {""angle"": -1.3988823161290362}, ""MMR5_Shear"": {""h_shear"": 0.04108973588942555}, ""MMR3_HistEq"": {""clip_limit"": 1.203448052235316}, ""MMR6_Translate"": {""h_shift_pct"": -0.008566962576060422}}","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: 1 rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,35,"[""MMR2_Scale"", ""MMR3_HistEq""]",2,nan,0.000000,1.492765,"{""MMR2_Scale"": {""zoom_level"": 1.000288259616176}, ""MMR3_HistEq"": {""clip_limit"": 2.491804568837739}}","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 1 rock
4. Objects: 1 rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,36,"[""MMR6_Translate"", ""MMR2_Scale"", ""MMR4_Downsample"", ""MMR5_Shear"", ""MMR1_Rotation""]",5,nan,0.000000,3.220140,"{""MMR6_Translate"": {""h_shift_pct"": -0.015000704567645426}, ""MMR2_Scale"": {""zoom_level"": 0.7172857838912481}, ""MMR4_Downsample"": {""scale_factor"": 0.9979627443968989}, ""MMR5_Shear"": {""h_shear"": 0.1309787379141049}, ""MMR1_Rotation"": {""angle"": -4.420856190173858}}","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: A rocky underwater scene with a large rock in the center","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,37,"[""MMR4_Downsample""]",1,nan,0.000000,0.969402,"{""MMR4_Downsample"": {""scale_factor"": 0.9030597704796707}}","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,38,"[""MMR5_Shear""]",1,nan,0.000000,0.452783,"{""MMR5_Shear"": {""h_shear"": -0.06791740496438894}}","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: 1 rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,39,"[""MMR6_Translate"", ""MMR3_HistEq"", ""MMR5_Shear"", ""MMR1_Rotation""]",4,nan,0.000000,1.080114,"{""MMR6_Translate"": {""h_shift_pct"": 0.002702926167679115}, ""MMR3_HistEq"": {""clip_limit"": 1.454655958586083}, ""MMR5_Shear"": {""h_shear"": 0.0016404646821906732}, ""MMR1_Rotation"": {""angle"": 2.6221226874335617}}","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: A rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,40,"[""MMR4_Downsample"", ""MMR1_Rotation"", ""MMR3_HistEq""]",3,nan,0.000000,1.664434,"{""MMR4_Downsample"": {""scale_factor"": 0.9062110622530786}, ""MMR1_Rotation"": {""angle"": 1.0811363952100699}, ""MMR3_HistEq"": {""clip_limit"": 1.5103169691634328}}","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: 1 rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,41,"[""MMR6_Translate"", ""MMR4_Downsample"", ""MMR5_Shear"", ""MMR1_Rotation""]",4,nan,0.000000,1.928159,"{""MMR6_Translate"": {""h_shift_pct"": 0.011772033692006113}, ""MMR4_Downsample"": {""scale_factor"": 0.930804009395725}, ""MMR5_Shear"": {""h_shear"": 0.09537809402015407}, ""MMR1_Rotation"": {""angle"": -1.0397213452811007}}","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: A rocky surface","Trash:0, Objects:0, Animal:0, Vegetation:0"
233.jpg,42,"[""MMR2_Scale"", ""MMR6_Translate"", ""MMR3_HistEq"", ""MMR1_Rotation""]",4,nan,0.000000,2.452944,"{""MMR2_Scale"": {""zoom_level"": 1.1155418832443864}, ""MMR6_Translate"": {""h_shift_pct"": -0.0050853439795856825}, ""MMR3_HistEq"": {""clip_limit"": 2.6913053443808117}, ""MMR1_Rotation"": {""angle"": -1.0349387104828276}}","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: Rocks","Trash:0, Objects:0, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: None
4. Objects: 1 rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
